"Informe de estadísticas de uso de OJS"
"Informe de estadísticas de uso de OJS predeterminado (COUNTER preparado)"
"Métrica: ojs::counter"
"Dirección URL del informe: http://estudiosdemograficosyurbanos.colmex.mx/index.php/edu/manager/generateReport?metricType=ojs%3A%3Acounter&columns[]=assoc_type&columns[]=submission_id&columns[]=issue_id&columns[]=country_id&columns[]=month&filters=a%3A3%3A%7Bs%3A10%3A%22assoc_type%22%3Ba%3A1%3A%7Bi%3A0%3Bs%3A3%3A%22257%22%3B%7Ds%3A10%3A%22context_id%22%3Bs%3A1%3A%221%22%3Bs%3A3%3A%22day%22%3Ba%3A2%3A%7Bs%3A4%3A%22from%22%3Bs%3A8%3A%2220180101%22%3Bs%3A2%3A%22to%22%3Bs%3A8%3A%2220180709%22%3B%7D%7D"

,Tipo,Texto,Número,País,Mes,Total
,Texto,"López Trigal, A., A. Abellán y D. Godenau (coords.) (2009), Envejecimiento, despoblación y territorio. Un análisis sobre la población española, León, España, Universidad de León (partes III, IV y V)",73,ES,201805,2
,Texto,"López Trigal, A., A. Abellán y D. Godenau (coords.) (2009), Envejecimiento, despoblación y territorio. Un análisis sobre la población española, León, España, Universidad de León (partes III, IV y V)",73,ES,201806,6
,Texto,"López Trigal, A., A. Abellán y D. Godenau (coords.) (2009), Envejecimiento, despoblación y territorio. Un análisis sobre la población española, León, España, Universidad de León (partes III, IV y V)",73,FR,201801,1
,Texto,"López Trigal, A., A. Abellán y D. Godenau (coords.) (2009), Envejecimiento, despoblación y territorio. Un análisis sobre la población española, León, España, Universidad de León (partes III, IV y V)",73,FR,201802,1
,Texto,"López Trigal, A., A. Abellán y D. Godenau (coords.) (2009), Envejecimiento, despoblación y territorio. Un análisis sobre la población española, León, España, Universidad de León (partes III, IV y V)",73,GH,201804,1
,Texto,"López Trigal, A., A. Abellán y D. Godenau (coords.) (2009), Envejecimiento, despoblación y territorio. Un análisis sobre la población española, León, España, Universidad de León (partes III, IV y V)",73,US,201801,3
,Texto,"López Trigal, A., A. Abellán y D. Godenau (coords.) (2009), Envejecimiento, despoblación y territorio. Un análisis sobre la población española, León, España, Universidad de León (partes III, IV y V)",73,US,201802,4
,Texto,"López Trigal, A., A. Abellán y D. Godenau (coords.) (2009), Envejecimiento, despoblación y territorio. Un análisis sobre la población española, León, España, Universidad de León (partes III, IV y V)",73,US,201803,4
,Texto,"López Trigal, A., A. Abellán y D. Godenau (coords.) (2009), Envejecimiento, despoblación y territorio. Un análisis sobre la población española, León, España, Universidad de León (partes III, IV y V)",73,US,201804,2
,Texto,"López Trigal, A., A. Abellán y D. Godenau (coords.) (2009), Envejecimiento, despoblación y territorio. Un análisis sobre la población española, León, España, Universidad de León (partes III, IV y V)",73,US,201805,3
,Texto,"López Trigal, A., A. Abellán y D. Godenau (coords.) (2009), Envejecimiento, despoblación y territorio. Un análisis sobre la población española, León, España, Universidad de León (partes III, IV y V)",73,US,201806,3
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,AT,201802,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,AT,201803,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,AT,201804,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,AT,201805,2
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,CA,201803,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,CO,201804,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,CZ,201803,2
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,DE,201802,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,DE,201806,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,ES,201805,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,ES,201806,2
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,FR,201805,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,GB,201801,2
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,GB,201802,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,GB,201804,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,LK,201803,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,MX,201803,3
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,MX,201804,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,MX,201806,1
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,US,201801,7
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,US,201802,7
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,US,201803,4
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,US,201804,8
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,US,201805,2
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,US,201806,6
,Texto,"El género, la fábrica y la vida urbana en la frontera",78,VN,201806,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,AT,201802,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,AT,201803,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,AT,201805,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,CZ,201803,2
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,DE,201802,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,DE,201803,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,DE,201805,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,DE,201806,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,ES,201805,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,ES,201806,3
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,ES,201807,3
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,FR,201801,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,FR,201806,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,GB,201802,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,GB,201804,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,MX,201802,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,MX,201803,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,MX,201804,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,MX,201805,6
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,MX,201806,4
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,MX,201807,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,PE,201805,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,SA,201803,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,SE,201806,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,SG,201806,1
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,US,201801,2
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,US,201802,7
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,US,201803,3
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,US,201804,5
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,US,201805,8
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,US,201806,7
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,US,201807,2
,Texto,"Evolución y perfiles de eficiencia de los organismos operadores de agua potable en México",78,VN,201806,1
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,CO,201805,2
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,CZ,201803,5
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,DE,201804,1
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,DE,201806,2
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,ES,201803,11
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,ES,201805,1
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,ES,201806,2
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,FR,201801,1
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,GB,201804,1
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,IN,201803,1
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,IT,201802,1
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,MX,201801,1
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,MX,201803,1
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,MX,201805,8
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,MX,201806,2
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,PE,201805,1
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,US,201801,6
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,US,201802,6
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,US,201803,9
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,US,201804,3
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,US,201805,4
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,US,201806,9
,Texto,"Conocimiento y uso de anticonceptivos entre los jóvenes mexicanos. El papel del género",78,VN,201806,1
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,,201805,1
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,BR,201806,1
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,CA,201803,1
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,CZ,201803,2
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,DE,201804,1
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,ES,201805,2
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,ES,201806,2
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,FR,201801,1
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,GB,201802,1
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,GB,201804,1
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,MX,201803,3
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,MY,201804,1
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,US,201801,4
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,US,201802,6
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,US,201803,5
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,US,201804,2
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,US,201805,5
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,US,201806,9
,Texto,"Autocuidado de diabetes: una mirada con perspectiva de género",78,VN,201806,1
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,,201805,1
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,,201806,1
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,CZ,201803,2
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,DE,201805,2
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,ES,201805,1
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,ES,201806,2
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,GB,201801,1
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,GB,201802,1
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,GE,201803,1
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,IT,201804,1
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,MX,201803,2
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,US,201801,3
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,US,201802,6
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,US,201803,5
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,US,201804,5
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,US,201805,7
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,US,201806,9
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,US,201807,1
,Texto,"Afrontando el cambio climático y los riesgos contra la salud: respuestas en la Sierra Tarahumara",78,VN,201806,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,,201805,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,AT,201802,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,AT,201803,2
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,AT,201804,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,AT,201805,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,BE,201801,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,CZ,201803,2
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,DE,201802,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,DE,201803,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,DE,201806,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,ES,201805,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,ES,201806,2
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,FR,201802,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,FR,201804,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,GB,201801,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,MX,201803,2
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,TW,201803,1
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,US,201801,4
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,US,201802,6
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,US,201803,5
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,US,201804,4
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,US,201805,3
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,US,201806,5
,Texto,"Publicidad formal de servicios inmobiliarios en Bogotá y Latinoamérica, ¿otro “termómetro” del crecimiento urbano?",78,VN,201806,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,AT,201802,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,AT,201803,2
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,AT,201804,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,AT,201805,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,CO,201801,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,CZ,201803,2
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,DE,201804,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,DO,201803,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,GB,201802,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,IT,201801,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,MX,201801,2
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,MX,201803,4
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,MX,201804,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,RO,201806,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,SG,201803,1
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,US,201801,3
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,US,201802,4
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,US,201803,5
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,US,201804,3
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,US,201805,5
,Texto,"Sobre la necesidad de considerar el futuro para tomar decisiones presentes",78,US,201806,1
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,AT,201802,2
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,AT,201803,3
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,AT,201804,2
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,AT,201805,3
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,CO,201805,1
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,CZ,201803,2
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,DE,201805,1
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,ES,201805,1
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,ES,201806,2
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,GB,201802,1
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,MX,201802,1
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,MX,201803,1
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,MX,201805,1
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,MX,201806,1
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,NL,201801,1
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,US,201801,3
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,US,201802,5
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,US,201803,5
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,US,201804,2
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,US,201805,3
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,US,201806,2
,Texto,"Jaramillo, Samuel (2009), Hacia una teoría de la renta del suelo urbano, Bogotá, Universidad de los Andes, 445 p.",78,VE,201803,1
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,AT,201802,2
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,AT,201803,3
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,AT,201804,2
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,AT,201805,2
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,BD,201803,1
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,CZ,201803,2
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,DE,201802,1
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,DE,201803,1
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,ES,201805,1
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,ES,201806,2
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,FR,201802,1
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,IT,201801,1
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,MX,201802,1
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,MX,201803,2
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,MX,201804,4
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,MX,201805,4
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,US,201801,3
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,US,201802,5
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,US,201803,4
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,US,201804,9
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,US,201805,5
,Texto,"Sobrino, Jaime (2010), Migración interna en México durante el siglo XX, México, Consejo Nacional de Población",78,US,201806,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,AR,201805,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,AT,201802,2
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,AT,201803,2
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,AT,201804,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,AT,201805,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,CL,201804,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,CZ,201803,2
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,DE,201802,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,DE,201804,2
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,ES,201805,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,ES,201806,2
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,FR,201802,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,FR,201803,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,FR,201804,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,FR,201806,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,GB,201801,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,MX,201801,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,MX,201804,5
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,RO,201806,1
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,US,201801,4
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,US,201802,7
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,US,201803,3
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,US,201804,5
,Texto,"Efectos del nivel socioeconómico de la zona de residencia sobre el proceso de estratificación social en Monterrey",77,US,201805,3
